[Name]
User Points

[Data]
"Time","Monitor Point: Monitor Point 1 (DT)","Monitor Point: Monitor Point 1 (Velocity v)","Monitor Point: Monitor Point 1min (DT)","Monitor Point: Monitor Point 1min (Velocity v)","Monitor Point: Monitor Point 2 (DT)","Monitor Point: Monitor Point 2 (Velocity v)","Monitor Point: Monitor Point 2min (DT)","Monitor Point: Monitor Point 2min (Velocity v)","Monitor Point: Monitor Point 3 (DT)","Monitor Point: Monitor Point 3 (Velocity v)","Monitor Point: Monitor Point 3min (DT)","Monitor Point: Monitor Point 3min (Velocity v)","Monitor Point: Monitor Point 4 (DT)","Monitor Point: Monitor Point 4 (Velocity v)","Monitor Point: Monitor Point 4min (DT)","Monitor Point: Monitor Point 4min (Velocity v)","Monitor Point: Monitor Point 5 (DT)","Monitor Point: Monitor Point 5 (Velocity v)","Monitor Point: Monitor Point 5min (DT)","Monitor Point: Monitor Point 5min (Velocity v)","Monitor Point: Monitor Point 6 (DT)","Monitor Point: Monitor Point 6 (Velocity v)","Monitor Point: Monitor Point 6min (DT)","Monitor Point: Monitor Point 6min (Velocity v)"
4.40000010e+00,3.59160066e+00,9.89885393e-06,3.36764479e+00,9.76593765e-06,1.02823293e+00,1.02905205e-05,1.31789792e+00,1.01660116e-05,3.30817103e-01,9.90127774e-06,2.59589881e-01,9.65629624e-06,5.49402237e-02,9.09693426e-06,9.40594301e-02,9.19765262e-06,1.00036273e-02,8.39566837e-06,5.76751167e-03,7.97009488e-06,1.33450795e-03,7.64798642e-06,9.59894911e-04,7.30007878e-06
4.50000000e+00,3.66198039e+00,1.01145743e-05,3.42961335e+00,9.97592269e-06,1.06667793e+00,1.05344889e-05,1.35780561e+00,1.03983330e-05,3.49399745e-01,1.01463247e-05,2.74137110e-01,9.89175714e-06,5.97541779e-02,9.33090450e-06,1.00828908e-01,9.42695533e-06,1.11664357e-02,8.61570243e-06,6.43633259e-03,8.17574892e-06,1.53012224e-03,7.85088832e-06,1.09723932e-03,7.49059382e-06
4.59999990e+00,3.73140597e+00,1.03294706e-05,3.49053359e+00,1.01849428e-05,1.10513973e+00,1.07779124e-05,1.39739752e+00,1.06298021e-05,3.68297100e-01,1.03910879e-05,2.88894922e-01,1.01267042e-05,6.47925511e-02,9.56489748e-06,1.07803032e-01,9.65590516e-06,1.24167334e-02,8.83592475e-06,7.15495041e-03,8.38134565e-06,1.74644159e-03,8.05408399e-06,1.24859670e-03,7.68115387e-06
4.69999981e+00,3.79990411e+00,1.05436739e-05,3.55043411e+00,1.03931161e-05,1.14360321e+00,1.10209348e-05,1.43666649e+00,1.08605527e-05,3.87493968e-01,1.06357220e-05,3.03848088e-01,1.03612701e-05,7.00541139e-02,9.79905144e-06,1.14975087e-01,9.88462943e-06,1.37570854e-02,9.05646084e-06,7.92463496e-03,8.58699423e-06,1.98474899e-03,8.25768348e-06,1.41475641e-03,7.87184945e-06
4.80000019e+00,3.86750031e+00,1.07572414e-05,3.60934138e+00,1.06005218e-05,1.18205500e+00,1.12636071e-05,1.47560704e+00,1.10906694e-05,4.06975806e-01,1.08802833e-05,3.18981647e-01,1.05955460e-05,7.55373761e-02,1.00334328e-05,1.22338302e-01,1.01132200e-05,1.51899084e-02,9.27737256e-06,8.74655321e-03,8.79278195e-06,2.24633561e-03,8.46174316e-06,1.59650121e-03,8.06276421e-06
4.90000010e+00,3.93421888e+00,1.09702423e-05,3.66728234e+00,1.08072300e-05,1.22048295e+00,1.15060102e-05,1.51421440e+00,1.13202268e-05,4.26728636e-01,1.11248510e-05,3.34281415e-01,1.08296108e-05,8.12406987e-02,1.02681261e-05,1.29885837e-01,1.03417578e-05,1.67174414e-02,9.49874357e-06,9.62176919e-03,8.99878432e-06,2.53249798e-03,8.66633764e-06,1.79460447e-03,8.25396364e-06
5.00000000e+00,4.00008440e+00,1.11826948e-05,3.72428179e+00,1.10132733e-05,1.25887585e+00,1.17481559e-05,1.55248463e+00,1.15492576e-05,4.46739107e-01,1.13694377e-05,3.49733740e-01,1.10634946e-05,8.71620998e-02,1.05031468e-05,1.37610808e-01,1.05702793e-05,1.83418058e-02,9.72059752e-06,1.05512431e-02,9.20504044e-06,2.84453318e-03,8.87149054e-06,2.00982764e-03,8.44548504e-06
5.09999990e+00,4.06511927e+00,1.13946217e-05,3.78036427e+00,1.12186681e-05,1.29722345e+00,1.19900660e-05,1.59041488e+00,1.17777754e-05,4.66994435e-01,1.16140664e-05,3.65325719e-01,1.12972048e-05,9.32995304e-02,1.07385131e-05,1.45506397e-01,1.07987926e-05,2.00649519e-02,9.94295260e-06,1.15358336e-02,9.41156304e-06,3.18373577e-03,9.07722097e-06,2.24291719e-03,8.63734294e-06
5.19999981e+00,4.12934637e+00,1.16060119e-05,3.83555317e+00,1.14234108e-05,1.33551681e+00,1.22317142e-05,1.62800276e+00,1.20057621e-05,4.87482399e-01,1.18587041e-05,3.81045043e-01,1.15307103e-05,9.96507928e-02,1.09741932e-05,1.53565794e-01,1.10272722e-05,2.18886789e-02,1.01657797e-05,1.25762979e-02,9.61833393e-06,3.55139608e-03,9.28350528e-06,2.49460340e-03,8.82952554e-06
5.30000019e+00,4.19278622e+00,1.18168618e-05,3.88987112e+00,1.16274869e-05,1.37374735e+00,1.24730832e-05,1.66524673e+00,1.22331949e-05,5.08191288e-01,1.21033281e-05,3.96879882e-01,1.17639702e-05,1.06213540e-01,1.12101588e-05,1.61782205e-01,1.12556718e-05,2.38146577e-02,1.03890516e-05,1.36732887e-02,9.82531583e-06,3.94879747e-03,9.49031710e-06,2.76559684e-03,9.02199918e-06
5.40000010e+00,4.25545979e+00,1.20271498e-05,3.94333982e+00,1.18308753e-05,1.41190791e+00,1.27141357e-05,1.70214558e+00,1.24600401e-05,5.29109955e-01,1.23478867e-05,4.12819088e-01,1.19969327e-05,1.12985268e-01,1.14463583e-05,1.70148969e-01,1.14839377e-05,2.58443989e-02,1.06127181e-05,1.48273669e-02,1.00324514e-05,4.37721144e-03,9.69761095e-06,3.05658788e-03,9.21471474e-06
5.50000000e+00,4.31738663e+00,1.22368638e-05,3.99598098e+00,1.20335544e-05,1.44999123e+00,1.29548471e-05,1.73869896e+00,1.26862624e-05,5.50227761e-01,1.25923452e-05,4.28851962e-01,1.22295523e-05,1.19963370e-01,1.16827459e-05,1.78659484e-01,1.17120117e-05,2.79793013e-02,1.08367331e-05,1.60389934e-02,1.02396780e-05,4.83789714e-03,9.90534500e-06,3.36824404e-03,9.40761583e-06
5.59999990e+00,4.37858629e+00,1.24459893e-05,4.04781437e+00,1.22355059e-05,1.48799133e+00,1.31951847e-05,1.77490664e+00,1.29118334e-05,5.71534514e-01,1.28366582e-05,4.44968343e-01,1.24617800e-05,1.27145141e-01,1.19192719e-05,1.87307268e-01,1.19398428e-05,3.02206315e-02,1.10610472e-05,1.73085351e-02,1.04469391e-05,5.33209881e-03,1.01134719e-05,3.70120862e-03,9.60064608e-06
5.69999981e+00,4.43907690e+00,1.26545156e-05,4.09886026e+00,1.24367198e-05,1.52590251e+00,1.34351303e-05,1.81076896e+00,1.31367324e-05,5.93020499e-01,1.30808003e-05,4.61158574e-01,1.26935829e-05,1.34527773e-01,1.21558996e-05,1.96085930e-01,1.21673856e-05,3.25695314e-02,1.12856196e-05,1.86362714e-02,1.06541820e-05,5.86104393e-03,1.03219554e-05,4.05609980e-03,9.79375727e-06
5.80000019e+00,4.49887609e+00,1.28624397e-05,4.14913750e+00,1.26371906e-05,1.56371975e+00,1.36746630e-05,1.84628689e+00,1.33609446e-05,6.14676356e-01,1.33247449e-05,4.77413356e-01,1.29249393e-05,1.42108440e-01,1.23925993e-05,2.04989418e-01,1.23946120e-05,3.50270458e-02,1.15104194e-05,2.00223923e-02,1.08613704e-05,6.42594555e-03,1.05307599e-05,4.43350850e-03,9.98691030e-06
5.90000010e+00,4.55800104e+00,1.30697626e-05,4.19866419e+00,1.28369211e-05,1.60143852e+00,1.39137801e-05,1.88146126e+00,1.35844712e-05,6.36493325e-01,1.35684822e-05,4.93723720e-01,1.31558354e-05,1.49884164e-01,1.26293544e-05,2.14012012e-01,1.26215036e-05,3.75940874e-02,1.17354239e-05,2.14670077e-02,1.10684778e-05,7.02799344e-03,1.07398673e-05,4.83399862e-03,1.01800779e-05
6.00000000e+00,4.61646843e+00,1.32764890e-05,4.24745846e+00,1.30359176e-05,1.63905466e+00,1.41524761e-05,1.91629374e+00,1.38073119e-05,6.58462882e-01,1.38120013e-05,5.10081291e-01,1.33862677e-05,1.57851994e-01,1.28661522e-05,2.23147810e-01,1.28480569e-05,4.02714759e-02,1.19606211e-05,2.29701418e-02,1.12754942e-05,7.66835548e-03,1.09492612e-05,5.25810523e-03,1.03732464e-05
6.09999990e+00,4.67429399e+00,1.34826314e-05,4.29553699e+00,1.32341947e-05,1.67656434e+00,1.43907591e-05,1.95078576e+00,1.40294787e-05,6.80577040e-01,1.40553084e-05,5.26478231e-01,1.36162416e-05,1.66008890e-01,1.31029910e-05,2.32391134e-01,1.30742728e-05,4.30599116e-02,1.21860048e-05,2.45317426e-02,1.14824161e-05,8.34817626e-03,1.11589361e-05,5.70633356e-03,1.05664094e-05
6.19999981e+00,4.73149300e+00,1.36881999e-05,4.34291649e+00,1.34317688e-05,1.71396434e+00,1.46286366e-05,1.98493922e+00,1.42509853e-05,7.02828050e-01,1.42984063e-05,5.42907000e-01,1.38457654e-05,1.74351797e-01,1.33398744e-05,2.41736248e-01,1.33001604e-05,4.59599942e-02,1.24115768e-05,2.61516962e-02,1.16892506e-05,9.06857289e-03,1.13688930e-05,6.17915951e-03,1.07595688e-05
6.30000019e+00,4.78808069e+00,1.38932128e-05,4.38961411e+00,1.36286562e-05,1.75125182e+00,1.48661211e-05,2.01875615e+00,1.44718451e-05,7.25208640e-01,1.45413051e-05,5.59360564e-01,1.40748471e-05,1.82877615e-01,1.35768059e-05,2.51177430e-01,1.35257269e-05,4.89722155e-02,1.26373434e-05,2.78298184e-02,1.18960061e-05,9.83064994e-03,1.15791354e-05,6.67702919e-03,1.09527336e-05
6.40000010e+00,4.84407139e+00,1.40976836e-05,4.43564415e+00,1.38248743e-05,1.78842402e+00,1.51032255e-05,2.05223870e+00,1.46920747e-05,7.47711778e-01,1.47840128e-05,5.75832367e-01,1.43034977e-05,1.91583306e-01,1.38137930e-05,2.60709107e-01,1.37509851e-05,5.20969033e-02,1.28633092e-05,2.95658913e-02,1.21026924e-05,1.06355241e-02,1.17896680e-05,7.20035844e-03,1.11459112e-05
6.50000000e+00,4.89947844e+00,1.43016296e-05,4.48102283e+00,1.40204374e-05,1.82547879e+00,1.53399615e-05,2.08538890e+00,1.49116877e-05,7.70330787e-01,1.50265414e-05,5.92315972e-01,1.45317263e-05,2.00465754e-01,1.40508391e-05,2.70325840e-01,1.39759386e-05,5.53342588e-02,1.30894787e-05,3.13596204e-02,1.23093141e-05,1.14843287e-02,1.20004970e-05,7.74953235e-03,1.13391079e-05
6.59999990e+00,4.95431566e+00,1.45050626e-05,4.52576399e+00,1.42153604e-05,1.86241388e+00,1.55763373e-05,2.11820960e+00,1.51306940e-05,7.93059409e-01,1.52688935e-05,6.08805418e-01,1.47595347e-05,2.09521875e-01,1.42879489e-05,2.80022383e-01,1.42005920e-05,5.86844981e-02,1.33158574e-05,3.32106501e-02,1.25158740e-05,1.23781394e-02,1.22116262e-05,8.32490623e-03,1.15323292e-05
6.69999981e+00,5.00859642e+00,1.47079936e-05,4.56988239e+00,1.44096502e-05,1.89922786e+00,1.58123621e-05,2.15070319e+00,1.53491001e-05,8.15891504e-01,1.55110756e-05,6.25294983e-01,1.49869284e-05,2.18748614e-01,1.45251224e-05,2.89793670e-01,1.44249434e-05,6.21477887e-02,1.35424443e-05,3.51185724e-02,1.27223711e-05,1.33179789e-02,1.24230573e-05,8.92680511e-03,1.17255731e-05
6.80000019e+00,5.06233263e+00,1.49104317e-05,4.61339140e+00,1.46033162e-05,1.93591881e+00,1.60480413e-05,2.18287230e+00,1.55669113e-05,8.38821411e-01,1.57530867e-05,6.41779244e-01,1.52139028e-05,2.28142932e-01,1.47623559e-05,2.99634814e-01,1.46489874e-05,6.57241642e-02,1.37692368e-05,3.70829105e-02,1.29287992e-05,1.43048717e-02,1.26347877e-05,9.55552328e-03,1.19188371e-05
6.90000010e+00,5.11553669e+00,1.51123813e-05,4.65630484e+00,1.47963628e-05,1.97248554e+00,1.62833749e-05,2.21471977e+00,1.57841296e-05,8.61843526e-01,1.59949232e-05,6.58252954e-01,1.54404552e-05,2.37701803e-01,1.49996467e-05,3.09541076e-01,1.48727167e-05,6.94136396e-02,1.39962303e-05,3.91031392e-02,1.31351453e-05,1.53397629e-02,1.28468164e-05,1.02113253e-02,1.21121120e-05
7.00000000e+00,5.16822052e+00,1.53138481e-05,4.69863462e+00,1.49887946e-05,2.00892711e+00,1.65183610e-05,2.24624825e+00,1.60007530e-05,8.84952724e-01,1.62365868e-05,6.74711227e-01,1.56665792e-05,2.47422233e-01,1.52369876e-05,3.19507927e-01,1.50961241e-05,7.32161775e-02,1.42234157e-05,4.11786884e-02,1.33413996e-05,1.64235551e-02,1.30591334e-05,1.08944438e-02,1.23053860e-05
7.09999990e+00,5.22039557e+00,1.55148355e-05,4.74039364e+00,1.51806134e-05,2.04524231e+00,1.67530015e-05,2.27746081e+00,1.62167835e-05,9.08143938e-01,1.64780668e-05,6.91149294e-01,1.58922685e-05,2.57301271e-01,1.54743702e-05,3.29530954e-01,1.53191995e-05,7.71316811e-02,1.44507867e-05,4.33089398e-02,1.35475484e-05,1.75571218e-02,1.32717314e-05,1.16050867e-02,1.24986464e-05
7.19999981e+00,5.27207279e+00,1.57153445e-05,4.78159428e+00,1.53718211e-05,2.08143044e+00,1.69872928e-05,2.30836034e+00,1.64322173e-05,9.31412399e-01,1.67193612e-05,7.07562506e-01,1.61175176e-05,2.67336041e-01,1.57117884e-05,3.39605957e-01,1.55419311e-05,8.11599791e-02,1.46783323e-05,4.54932414e-02,1.37535762e-05,1.87412985e-02,1.34846014e-05,1.23434290e-02,1.26918758e-05
7.30000019e+00,5.32326269e+00,1.59153788e-05,4.82224751e+00,1.55624202e-05,2.11749101e+00,1.72212331e-05,2.33894992e+00,1.66470563e-05,9.54753637e-01,1.69604627e-05,7.23946512e-01,1.63423156e-05,2.77523607e-01,1.59492320e-05,3.49728882e-01,1.57643153e-05,8.53008628e-02,1.49060406e-05,4.77309003e-02,1.39594722e-05,1.99768990e-02,1.36977342e-05,1.31096197e-02,1.28850643e-05
7.40000010e+00,5.37397575e+00,1.61149419e-05,4.86236525e+00,1.57524155e-05,2.15342331e+00,1.74548204e-05,2.36923218e+00,1.68612987e-05,9.78163242e-01,1.72013679e-05,7.40297437e-01,1.65666625e-05,2.87861168e-01,1.61866938e-05,3.59895736e-01,1.59863412e-05,8.95540714e-02,1.51339063e-05,5.00211865e-02,1.41652235e-05,2.12647058e-02,1.39111189e-05,1.39037790e-02,1.30781964e-05
7.50000000e+00,5.42422199e+00,1.63140357e-05,4.90195799e+00,1.59418087e-05,2.18922710e+00,1.76880549e-05,2.39921069e+00,1.70749463e-05,1.00163710e+00,1.74420693e-05,7.56611407e-01,1.67905509e-05,2.98345894e-01,1.64241665e-05,3.70102733e-01,1.62080032e-05,9.39192921e-02,1.53619185e-05,5.23633435e-02,1.43708230e-05,2.26054713e-02,1.41247483e-05,1.47259990e-02,1.32712621e-05
7.59999990e+00,5.47401094e+00,1.65126639e-05,4.94103670e+00,1.61306052e-05,2.22490215e+00,1.79209364e-05,2.42888808e+00,1.72880027e-05,1.02517128e+00,1.76825706e-05,7.72885084e-01,1.70139811e-05,3.08975041e-01,1.66616428e-05,3.80346149e-01,1.64292978e-05,9.83961746e-02,1.55900707e-05,5.47565781e-02,1.45762606e-05,2.39999238e-02,1.43386142e-05,1.55763486e-02,1.34642523e-05
7.69999981e+00,5.52335215e+00,1.67108337e-05,4.97961187e+00,1.63188124e-05,2.26044822e+00,1.81534688e-05,2.45826793e+00,1.75004716e-05,1.04876196e+00,1.79228664e-05,7.89115310e-01,1.72369491e-05,3.19745898e-01,1.68991228e-05,3.90622437e-01,1.66502195e-05,1.02984317e-01,1.58183575e-05,5.72000742e-02,1.47815317e-05,2.54487600e-02,1.45527101e-05,1.64548699e-02,1.36571580e-05
7.80000019e+00,5.57225466e+00,1.69085506e-05,5.01769352e+00,1.65064339e-05,2.29586530e+00,1.83856500e-05,2.48735309e+00,1.77123529e-05,1.07240582e+00,1.81629566e-05,8.05299044e-01,1.74594552e-05,3.30655783e-01,1.71365973e-05,4.00928110e-01,1.68707684e-05,1.07683308e-01,1.60467735e-05,5.96930012e-02,1.49866300e-05,2.69526504e-02,1.47670298e-05,1.73615757e-02,1.38499754e-05
7.90000010e+00,5.62072706e+00,1.71058164e-05,5.05529070e+00,1.66934733e-05,2.33115339e+00,1.86174857e-05,2.51614666e+00,1.79236522e-05,1.09609914e+00,1.84028413e-05,8.21433365e-01,1.76815010e-05,3.41702104e-01,1.73740646e-05,4.11259800e-01,1.70909407e-05,1.12492658e-01,1.62753149e-05,6.22344874e-02,1.51915519e-05,2.85122376e-02,1.49815714e-05,1.82964597e-02,1.40426991e-05
8.00000000e+00,5.66877890e+00,1.73026401e-05,5.09241343e+00,1.68799415e-05,2.36631274e+00,1.88489794e-05,2.54465175e+00,1.81343767e-05,1.11983871e+00,1.86425223e-05,8.37515652e-01,1.79030849e-05,3.52882236e-01,1.76115263e-05,4.21614289e-01,1.73107364e-05,1.17411889e-01,1.65039801e-05,6.48236573e-02,1.53962937e-05,3.01281381e-02,1.51963286e-05,1.92594901e-02,1.42353256e-05
8.10000038e+00,5.71641731e+00,1.74990273e-05,5.12907124e+00,1.70658404e-05,2.40134358e+00,1.90801347e-05,2.57287169e+00,1.83445281e-05,1.14362144e+00,1.88819995e-05,8.53543222e-01,1.81242085e-05,3.64193648e-01,1.78489754e-05,4.31988448e-01,1.75301539e-05,1.22440457e-01,1.67327635e-05,6.74596131e-02,1.56008518e-05,3.18009444e-02,1.54113022e-05,2.02506166e-02,1.44278529e-05
8.19999981e+00,5.76365089e+00,1.76949834e-05,5.16527224e+00,1.72511791e-05,2.43624592e+00,1.93109536e-05,2.60080934e+00,1.85541103e-05,1.16744435e+00,1.91212748e-05,8.69513750e-01,1.83448738e-05,3.75633895e-01,1.80864154e-05,4.42379266e-01,1.77491893e-05,1.27577841e-01,1.69616669e-05,7.01414347e-02,1.58052226e-05,3.35312188e-02,1.56264869e-05,2.12697592e-02,1.46202747e-05
8.30000019e+00,5.81048727e+00,1.78905138e-05,5.20102549e+00,1.74359611e-05,2.47102046e+00,1.95414395e-05,2.62846780e+00,1.87631285e-05,1.19130480e+00,1.93603482e-05,8.85424972e-01,1.85650770e-05,3.87200534e-01,1.83238408e-05,4.52783853e-01,1.79678445e-05,1.32823423e-01,1.71906831e-05,7.28681982e-02,1.60094023e-05,3.53194997e-02,1.58418825e-05,2.23168228e-02,1.48125910e-05
8.39999962e+00,5.85693455e+00,1.80856223e-05,5.23633909e+00,1.76201920e-05,2.50566745e+00,1.97715963e-05,2.65585041e+00,1.89715865e-05,1.21519995e+00,1.95992216e-05,9.01274681e-01,1.87848236e-05,3.98891121e-01,1.85612535e-05,4.63199347e-01,1.81861196e-05,1.38176635e-01,1.74198158e-05,7.56389648e-02,1.62133874e-05,3.71663049e-02,1.60574855e-05,2.33916901e-02,1.50047963e-05
8.50000000e+00,5.90299940e+00,1.82803142e-05,5.27122211e+00,1.78038754e-05,2.54018712e+00,2.00014256e-05,2.68295979e+00,1.91794879e-05,1.23912704e+00,1.98378948e-05,9.17060852e-01,1.90041083e-05,4.10703331e-01,1.87986498e-05,4.73623127e-01,1.84040091e-05,1.43636838e-01,1.76490576e-05,7.84527734e-02,1.64171724e-05,3.90721224e-02,1.62732958e-05,2.44942233e-02,1.51968852e-05
8.60000038e+00,5.94868946e+00,1.84745968e-05,5.30568123e+00,1.79870203e-05,2.57458019e+00,2.02309311e-05,2.70979953e+00,1.93868345e-05,1.26308382e+00,2.00763679e-05,9.32781637e-01,1.92229363e-05,4.22634870e-01,1.90360297e-05,4.84052539e-01,1.86215148e-05,1.49203405e-01,1.78784085e-05,8.13086480e-02,1.66207574e-05,4.10374142e-02,1.64893081e-05,2.56242678e-02,1.53888559e-05
8.69999981e+00,5.99401188e+00,1.86684720e-05,5.33972549e+00,1.81696269e-05,2.60884738e+00,2.04601147e-05,2.73637223e+00,1.95936318e-05,1.28706789e+00,2.03146428e-05,9.48435247e-01,1.94413060e-05,4.34683472e-01,1.92733896e-05,4.94485110e-01,1.88386330e-05,1.54875696e-01,1.81078667e-05,8.42056423e-02,1.68241331e-05,4.30626273e-02,1.67055223e-05,2.67816521e-02,1.55806993e-05
8.80000019e+00,6.03897285e+00,1.88619451e-05,5.37336159e+00,1.83517004e-05,2.64298868e+00,2.06889763e-05,2.76268125e+00,1.97998816e-05,1.31107712e+00,2.05527194e-05,9.64020014e-01,1.96592155e-05,4.46846932e-01,1.95107295e-05,5.04918396e-01,1.90553637e-05,1.60652995e-01,1.83374268e-05,8.71427655e-02,1.70272979e-05,4.51481864e-02,1.69219329e-05,2.79661920e-02,1.57724135e-05
8.89999962e+00,6.08357906e+00,1.90550181e-05,5.40659666e+00,1.85332447e-05,2.67700529e+00,2.09175232e-05,2.78872919e+00,2.00055856e-05,1.33510911e+00,2.07905960e-05,9.79534268e-01,1.98766666e-05,4.59123045e-01,1.97480476e-05,5.15350163e-01,1.92717034e-05,1.66534677e-01,1.85670851e-05,9.01190490e-02,1.72302480e-05,4.72944900e-02,1.71385400e-05,2.91776918e-02,1.59639912e-05
9.00000000e+00,6.12783718e+00,1.92476982e-05,5.43943834e+00,1.87142668e-05,2.71089768e+00,2.11457518e-05,2.81451941e+00,2.02107476e-05,1.35916197e+00,2.10282742e-05,9.94976699e-01,2.00936593e-05,4.71509725e-01,1.99853403e-05,5.25778055e-01,1.94876502e-05,1.72520056e-01,1.87968435e-05,9.31335017e-02,1.74329762e-05,4.95019332e-02,1.73553362e-05,3.04159541e-02,1.61554308e-05
9.10000038e+00,6.17175388e+00,1.94399872e-05,5.47189379e+00,1.88947652e-05,2.74466658e+00,2.13736676e-05,2.84005451e+00,2.04153694e-05,1.38323379e+00,2.12657542e-05,1.01034582e+00,2.03101899e-05,4.84004825e-01,2.02226056e-05,5.36199987e-01,1.97032059e-05,1.78608403e-01,1.90266946e-05,9.61851552e-02,1.76354806e-05,5.17708808e-02,1.75723217e-05,3.16807590e-02,1.63467212e-05
9.19999981e+00,6.21533394e+00,1.96318888e-05,5.50396872e+00,1.90747505e-05,2.77831244e+00,2.16012704e-05,2.86533737e+00,2.06194545e-05,1.40732265e+00,2.15030359e-05,1.02564025e+00,2.05262604e-05,4.96606350e-01,2.04598418e-05,5.46613872e-01,1.99183614e-05,1.84799030e-01,1.92566367e-05,9.92730409e-02,1.78377559e-05,5.41016757e-02,1.77894926e-05,3.29718590e-02,1.65378624e-05
9.30000019e+00,6.25858402e+00,1.98234065e-05,5.53567076e+00,1.92542193e-05,2.81183600e+00,2.18285622e-05,2.89037108e+00,2.08230067e-05,1.43142664e+00,2.17401175e-05,1.04085910e+00,2.07418725e-05,5.09312212e-01,2.06970471e-05,5.57017744e-01,2.01331222e-05,1.91091195e-01,1.94866661e-05,1.02396168e-01,1.80397983e-05,5.64946458e-02,1.80068437e-05,3.42890136e-02,1.67288490e-05
9.39999962e+00,6.30151033e+00,2.00145441e-05,5.56700611e+00,1.94331824e-05,2.84523821e+00,2.20555467e-05,2.91515851e+00,2.10260241e-05,1.45554423e+00,2.19770009e-05,1.05600095e+00,2.09570226e-05,5.22120535e-01,2.09342215e-05,5.67409635e-01,2.03474847e-05,1.97484151e-01,1.97167828e-05,1.05553590e-01,1.82416043e-05,5.89500926e-02,1.82243748e-05,3.56319472e-02,1.69196737e-05
9.50000000e+00,6.34411716e+00,2.02053070e-05,5.59798050e+00,1.96116362e-05,2.87851977e+00,2.22822237e-05,2.93970227e+00,2.12285158e-05,1.47967374e+00,2.22136841e-05,1.07106495e+00,2.11717124e-05,5.35029352e-01,2.11713577e-05,5.77787697e-01,2.05614451e-05,2.03977153e-01,1.99469814e-05,1.08744331e-01,1.84431683e-05,6.14683107e-02,1.84420787e-05,3.70003730e-02,1.71103366e-05
9.60000038e+00,6.38641119e+00,2.03956952e-05,5.62860012e+00,1.97895915e-05,2.91168141e+00,2.25085969e-05,2.96400523e+00,2.14304800e-05,1.50381351e+00,2.24501728e-05,1.08605003e+00,2.13859403e-05,5.48036814e-01,2.14084594e-05,5.88150263e-01,2.07750036e-05,2.10569307e-01,2.01772600e-05,1.11967430e-01,1.86444886e-05,6.40495867e-02,1.86599573e-05,3.83939967e-02,1.73008302e-05
9.69999981e+00,6.42839670e+00,2.05857159e-05,5.65887165e+00,1.99670485e-05,2.94472408e+00,2.27346663e-05,2.98807001e+00,2.16319204e-05,1.52796209e+00,2.26864613e-05,1.10095525e+00,2.15997115e-05,5.61141074e-01,2.16455246e-05,5.98495483e-01,2.09881600e-05,2.17259705e-01,2.04076168e-05,1.15221940e-01,1.88455615e-05,6.66941702e-02,1.88780068e-05,3.98125052e-02,1.74911529e-05
9.80000019e+00,6.47007942e+00,2.07753692e-05,5.68879986e+00,2.01440107e-05,2.97764826e+00,2.29604375e-05,3.01189947e+00,2.18328405e-05,1.55211818e+00,2.29225534e-05,1.11577976e+00,2.18130208e-05,5.74340284e-01,2.18825498e-05,6.08821809e-01,2.12009145e-05,2.24047437e-01,2.06380519e-05,1.18506901e-01,1.90463834e-05,6.94022849e-02,1.90962237e-05,4.12555821e-02,1.76813010e-05
9.89999962e+00,6.51146412e+00,2.09646605e-05,5.71839094e+00,2.03204800e-05,3.01045489e+00,2.31859067e-05,3.03549600e+00,2.20332422e-05,1.57628036e+00,2.31584509e-05,1.13052309e+00,2.20258717e-05,5.87632716e-01,2.21195332e-05,6.19127512e-01,2.14132615e-05,2.30931640e-01,2.08685578e-05,1.21821336e-01,1.92469524e-05,7.21741989e-02,1.93146061e-05,4.27228995e-02,1.78712708e-05
1.00000000e+01,6.55260181e+00,2.11530896e-05,5.74766254e+00,2.04958542e-05,3.04314494e+00,2.34097570e-05,3.05886459e+00,2.22318176e-05,1.60045159e+00,2.33923583e-05,1.14518523e+00,2.22367162e-05,6.01017237e-01,2.23546704e-05,6.29412711e-01,2.16234366e-05,2.37911418e-01,2.10972630e-05,1.25164866e-01,1.94457516e-05,7.50077292e-02,1.95315188e-05,4.42140289e-02,1.80595307e-05
1.01000004e+01,6.59343290e+00,2.13408039e-05,5.77661133e+00,2.06706409e-05,3.07571721e+00,2.36335636e-05,3.08200693e+00,2.24303258e-05,1.62462533e+00,2.36267151e-05,1.15976381e+00,2.24473206e-05,6.14491820e-01,2.25899348e-05,6.39675498e-01,2.18335954e-05,2.44986877e-01,2.13259882e-05,1.28536254e-01,1.96440633e-05,7.79053420e-02,1.97481277e-05,4.57288697e-02,1.82473304e-05
1.01999998e+01,6.63395500e+00,2.15276668e-05,5.80523062e+00,2.08444217e-05,3.10817242e+00,2.38561315e-05,3.10492587e+00,2.26276370e-05,1.64879894e+00,2.38602206e-05,1.17425859e+00,2.26573065e-05,6.28054380e-01,2.28249064e-05,6.49913549e-01,2.20433158e-05,2.52156824e-01,2.15546115e-05,1.31934449e-01,1.98422567e-05,8.08674544e-02,1.99648402e-05,4.72670384e-02,1.84352157e-05
